station_code,valid_from,valid_to,segment_number,n_segments_reported,curve_type,equation_type,stage_min_cm,stage_max_cm,table_stage_step_cm,coefficient_a,coefficient_h0_m,coefficient_n,consistency_level,rating_curve_id,valid_from_dt,valid_to_dt
76310000,2005-10-12 00:00:00.0,2008-10-26 00:00:00.0,2,3.0,1,1,50.0,64.0,1.0,155.359,0.12,2.95,2,76310000_2005-10-12 00:00:00.0_2008-10-26 00:00:00.0,2005-10-12,2008-10-26
76310000,2005-10-12 00:00:00.0,2008-10-26 00:00:00.0,3,3.0,1,1,64.0,650.0,1.0,68.0,0.1,1.798,2,76310000_2005-10-12 00:00:00.0_2008-10-26 00:00:00.0,2005-10-12,2008-10-26
76310000,2008-10-27 00:00:00.0,2010-01-20 00:00:00.0,1,3.0,1,1,10.0,263.0,1.0,70.9811,0.0,1.681,2,76310000_2008-10-27 00:00:00.0_2010-01-20 00:00:00.0,2008-10-27,2010-01-20
76310000,2008-10-27 00:00:00.0,2010-01-20 00:00:00.0,2,3.0,1,1,263.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2008-10-27 00:00:00.0_2010-01-20 00:00:00.0,2008-10-27,2010-01-20
76310000,2008-10-27 00:00:00.0,2010-01-20 00:00:00.0,3,3.0,1,1,746.0,900.0,1.0,229.2063,3.05,1.6,2,76310000_2008-10-27 00:00:00.0_2010-01-20 00:00:00.0,2008-10-27,2010-01-20
76310000,2010-01-21 00:00:00.0,2011-01-29 00:00:00.0,1,2.0,1,1,10.0,155.0,1.0,28.493,-0.15,2.9,2,76310000_2010-01-21 00:00:00.0_2011-01-29 00:00:00.0,2010-01-21,2011-01-29
76310000,2010-01-21 00:00:00.0,2011-01-29 00:00:00.0,2,2.0,1,1,155.0,600.0,1.0,68.0,0.1,1.798,2,76310000_2010-01-21 00:00:00.0_2011-01-29 00:00:00.0,2010-01-21,2011-01-29
76310000,2011-01-30 00:00:00.0,2011-04-28 00:00:00.0,1,,1,1,20.0,150.0,1.0,66.1096,0.03,1.8,2,76310000_2011-01-30 00:00:00.0_2011-04-28 00:00:00.0,2011-01-30,2011-04-28
76310000,2011-04-29 00:00:00.0,2012-02-25 00:00:00.0,1,2.0,1,1,-30.0,106.0,1.0,31.5832,-0.4,2.9,2,76310000_2011-04-29 00:00:00.0_2012-02-25 00:00:00.0,2011-04-29,2012-02-25
76310000,2011-04-29 00:00:00.0,2012-02-25 00:00:00.0,2,2.0,1,1,106.0,350.0,1.0,39.0,-0.5,1.99,2,76310000_2011-04-29 00:00:00.0_2012-02-25 00:00:00.0,2011-04-29,2012-02-25
76310000,2012-02-26 00:00:00.0,2015-06-18 00:00:00.0,1,3.0,1,1,-30.0,359.0,1.0,39.0,-0.5,1.99,2,76310000_2012-02-26 00:00:00.0_2015-06-18 00:00:00.0,2012-02-26,2015-06-18
76310000,2012-02-26 00:00:00.0,2015-06-18 00:00:00.0,2,3.0,1,1,359.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2012-02-26 00:00:00.0_2015-06-18 00:00:00.0,2012-02-26,2015-06-18
76310000,2012-02-26 00:00:00.0,2015-06-18 00:00:00.0,3,3.0,1,1,746.0,1000.0,1.0,229.2063,3.05,1.6,2,76310000_2012-02-26 00:00:00.0_2015-06-18 00:00:00.0,2012-02-26,2015-06-18
76310000,2015-06-19 00:00:00.0,2017-10-25 00:00:00.0,1,4.0,1,1,-30.0,300.0,1.0,51.4923,-0.68,1.7,2,76310000_2015-06-19 00:00:00.0_2017-10-25 00:00:00.0,2015-06-19,2017-10-25
76310000,2015-06-19 00:00:00.0,2017-10-25 00:00:00.0,2,4.0,1,1,300.0,359.0,1.0,39.0,-0.5,1.99,2,76310000_2015-06-19 00:00:00.0_2017-10-25 00:00:00.0,2015-06-19,2017-10-25
76310000,2015-06-19 00:00:00.0,2017-10-25 00:00:00.0,3,4.0,1,1,359.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2015-06-19 00:00:00.0_2017-10-25 00:00:00.0,2015-06-19,2017-10-25
76310000,2015-06-19 00:00:00.0,2017-10-25 00:00:00.0,4,4.0,1,1,746.0,1000.0,1.0,229.2063,3.05,1.6,2,76310000_2015-06-19 00:00:00.0_2017-10-25 00:00:00.0,2015-06-19,2017-10-25
76310000,2017-10-26 00:00:00.0,2018-05-06 00:00:00.0,1,3.0,1,1,-50.0,359.0,1.0,39.0,-0.5,1.99,2,76310000_2017-10-26 00:00:00.0_2018-05-06 00:00:00.0,2017-10-26,2018-05-06
76310000,2017-10-26 00:00:00.0,2018-05-06 00:00:00.0,2,3.0,1,1,359.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2017-10-26 00:00:00.0_2018-05-06 00:00:00.0,2017-10-26,2018-05-06
76310000,2017-10-26 00:00:00.0,2018-05-06 00:00:00.0,3,3.0,1,1,746.0,1000.0,1.0,229.2063,3.05,1.6,2,76310000_2017-10-26 00:00:00.0_2018-05-06 00:00:00.0,2017-10-26,2018-05-06
76310000,2018-05-07 00:00:00.0,2019-11-03 00:00:00.0,1,3.0,1,1,-20.0,397.0,1.0,51.265,-0.97,1.7,2,76310000_2018-05-07 00:00:00.0_2019-11-03 00:00:00.0,2018-05-07,2019-11-03
76310000,2018-05-07 00:00:00.0,2019-11-03 00:00:00.0,2,3.0,1,1,397.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2018-05-07 00:00:00.0_2019-11-03 00:00:00.0,2018-05-07,2019-11-03
76310000,2018-05-07 00:00:00.0,2019-11-03 00:00:00.0,3,3.0,1,1,746.0,1000.0,1.0,229.2063,3.05,1.6,2,76310000_2018-05-07 00:00:00.0_2019-11-03 00:00:00.0,2018-05-07,2019-11-03
76310000,2019-11-04 00:00:00.0,2020-05-24 00:00:00.0,1,4.0,1,1,-70.0,294.0,1.0,44.8311,-0.97,1.7,2,76310000_2019-11-04 00:00:00.0_2020-05-24 00:00:00.0,2019-11-04,2020-05-24
76310000,2019-11-04 00:00:00.0,2020-05-24 00:00:00.0,2,4.0,1,1,294.0,359.0,1.0,39.0,-0.5,1.99,2,76310000_2019-11-04 00:00:00.0_2020-05-24 00:00:00.0,2019-11-04,2020-05-24
76310000,2019-11-04 00:00:00.0,2020-05-24 00:00:00.0,3,4.0,1,1,359.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2019-11-04 00:00:00.0_2020-05-24 00:00:00.0,2019-11-04,2020-05-24
76310000,2019-11-04 00:00:00.0,2020-05-24 00:00:00.0,4,4.0,1,1,746.0,1000.0,1.0,229.2063,3.05,1.6,2,76310000_2019-11-04 00:00:00.0_2020-05-24 00:00:00.0,2019-11-04,2020-05-24
76310000,2020-05-25 00:00:00.0,2022-10-27 00:00:00.0,1,4.0,1,1,-190.0,142.0,1.0,16.6425,-2.35,2.0,2,76310000_2020-05-25 00:00:00.0_2022-10-27 00:00:00.0,2020-05-25,2022-10-27
76310000,2020-05-25 00:00:00.0,2022-10-27 00:00:00.0,2,4.0,1,1,142.0,397.0,1.0,14.394,-2.15,2.2,2,76310000_2020-05-25 00:00:00.0_2022-10-27 00:00:00.0,2020-05-25,2022-10-27
76310000,2020-05-25 00:00:00.0,2022-10-27 00:00:00.0,3,4.0,1,1,397.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2020-05-25 00:00:00.0_2022-10-27 00:00:00.0,2020-05-25,2022-10-27
76310000,2020-05-25 00:00:00.0,2022-10-27 00:00:00.0,4,4.0,1,1,746.0,1000.0,1.0,229.2063,3.05,1.6,2,76310000_2020-05-25 00:00:00.0_2022-10-27 00:00:00.0,2020-05-25,2022-10-27
76310000,2022-10-28 00:00:00.0,2023-12-31 00:00:00.0,1,4.0,1,1,-100.0,223.0,1.0,42.1999,-1.22,1.7,2,76310000_2022-10-28 00:00:00.0_2023-12-31 00:00:00.0,2022-10-28,2023-12-31
76310000,2022-10-28 00:00:00.0,2023-12-31 00:00:00.0,2,4.0,1,1,223.0,399.0,1.0,57.7531,-0.64,1.7,2,76310000_2022-10-28 00:00:00.0_2023-12-31 00:00:00.0,2022-10-28,2023-12-31
76310000,2022-10-28 00:00:00.0,2023-12-31 00:00:00.0,3,4.0,1,1,399.0,746.0,1.0,68.0,0.1,1.798,2,76310000_2022-10-28 00:00:00.0_2023-12-31 00:00:00.0,2022-10-28,2023-12-31
76310000,2022-10-28 00:00:00.0,2023-12-31 00:00:00.0,4,4.0,1,1,746.0,1000.0,1.0,229.2063,3.05,1.6,2,76310000_2022-10-28 00:00:00.0_2023-12-31 00:00:00.0,2022-10-28,2023-12-31
76310000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,3.0,1,1,-200.0,208.0,,5.8172,-2.29,2.711,1,76310000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76310000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,3.0,1,1,208.0,735.0,,82.011,-0.13,1.705,1,76310000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76310000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,3.0,1,1,735.0,1500.0,1.0,0.1146,-2.0,4.478,1,76310000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76560000,1967-06-01 00:00:00.0,1970-06-22 00:00:00.0,1,2,1,1,120.0,817.0,1.0,35.9498,0.46,2.013,2,76560000_1967-06-01 00:00:00.0_1970-06-22 00:00:00.0,1967-06-01,1970-06-22
76560000,1967-06-01 00:00:00.0,1970-06-22 00:00:00.0,2,2,1,1,817.0,900.0,1.0,208.2665,3.81,1.6,2,76560000_1967-06-01 00:00:00.0_1970-06-22 00:00:00.0,1967-06-01,1970-06-22
76560000,1970-06-23 00:00:00.0,1974-01-21 00:00:00.0,1,4,1,1,140.0,543.0,1.0,41.6678,0.65,1.94,2,76560000_1970-06-23 00:00:00.0_1974-01-21 00:00:00.0,1970-06-23,1974-01-21
76560000,1970-06-23 00:00:00.0,1974-01-21 00:00:00.0,2,4,1,1,543.0,761.0,1.0,264.4189,2.74,1.2,2,76560000_1970-06-23 00:00:00.0_1974-01-21 00:00:00.0,1970-06-23,1974-01-21
76560000,1970-06-23 00:00:00.0,1974-01-21 00:00:00.0,3,4,1,1,761.0,940.0,1.0,192.6191,3.61,1.6,2,76560000_1970-06-23 00:00:00.0_1974-01-21 00:00:00.0,1970-06-23,1974-01-21
76560000,1970-06-23 00:00:00.0,1974-01-21 00:00:00.0,4,4,1,1,940.0,1100.0,1.0,147.86,2.57,1.6,2,76560000_1970-06-23 00:00:00.0_1974-01-21 00:00:00.0,1970-06-23,1974-01-21
76560000,1974-01-22 00:00:00.0,1976-11-16 00:00:00.0,1,3,1,1,160.0,702.0,1.0,40.7719,0.35,1.929,2,76560000_1974-01-22 00:00:00.0_1976-11-16 00:00:00.0,1974-01-22,1976-11-16
76560000,1974-01-22 00:00:00.0,1976-11-16 00:00:00.0,2,3,1,1,702.0,817.0,1.0,35.9498,0.46,2.013,2,76560000_1974-01-22 00:00:00.0_1976-11-16 00:00:00.0,1974-01-22,1976-11-16
76560000,1974-01-22 00:00:00.0,1976-11-16 00:00:00.0,3,3,1,1,817.0,900.0,1.0,208.2665,3.81,1.6,2,76560000_1974-01-22 00:00:00.0_1976-11-16 00:00:00.0,1974-01-22,1976-11-16
76560000,1976-11-17 00:00:00.0,1992-04-11 00:00:00.0,1,4,1,1,10.0,91.0,1.0,21.2246,-0.16,2.268,2,76560000_1976-11-17 00:00:00.0_1992-04-11 00:00:00.0,1976-11-17,1992-04-11
76560000,1976-11-17 00:00:00.0,1992-04-11 00:00:00.0,2,4,1,1,91.0,669.0,1.0,23.1933,-0.12,2.172,2,76560000_1976-11-17 00:00:00.0_1992-04-11 00:00:00.0,1976-11-17,1992-04-11
76560000,1976-11-17 00:00:00.0,1992-04-11 00:00:00.0,3,4,1,1,669.0,736.0,1.0,1.4305,-3.46,3.0,2,76560000_1976-11-17 00:00:00.0_1992-04-11 00:00:00.0,1976-11-17,1992-04-11
76560000,1976-11-17 00:00:00.0,1992-04-11 00:00:00.0,4,4,1,1,736.0,1200.0,1.0,147.86,2.57,1.6,2,76560000_1976-11-17 00:00:00.0_1992-04-11 00:00:00.0,1976-11-17,1992-04-11
76560000,1992-04-12 00:00:00.0,1997-10-15 00:00:00.0,1,3,1,1,20.0,258.0,1.0,26.1406,-0.16,2.119,2,76560000_1992-04-12 00:00:00.0_1997-10-15 00:00:00.0,1992-04-12,1997-10-15
76560000,1992-04-12 00:00:00.0,1997-10-15 00:00:00.0,2,3,1,1,258.0,767.0,1.0,64.6989,0.56,1.75,2,76560000_1992-04-12 00:00:00.0_1997-10-15 00:00:00.0,1992-04-12,1997-10-15
76560000,1992-04-12 00:00:00.0,1997-10-15 00:00:00.0,3,3,1,1,767.0,1350.0,1.0,147.86,2.57,1.6,2,76560000_1992-04-12 00:00:00.0_1997-10-15 00:00:00.0,1992-04-12,1997-10-15
76560000,1997-10-16 00:00:00.0,2007-02-24 00:00:00.0,1,4,1,1,50.0,260.0,1.0,34.3183,0.28,2.233,2,76560000_1997-10-16 00:00:00.0_2007-02-24 00:00:00.0,1997-10-16,2007-02-24
76560000,1997-10-16 00:00:00.0,2007-02-24 00:00:00.0,2,4,1,1,260.0,520.0,1.0,65.5131,0.56,1.728,2,76560000_1997-10-16 00:00:00.0_2007-02-24 00:00:00.0,1997-10-16,2007-02-24
76560000,1997-10-16 00:00:00.0,2007-02-24 00:00:00.0,3,4,1,1,520.0,736.0,1.0,1.4305,-3.46,3.0,2,76560000_1997-10-16 00:00:00.0_2007-02-24 00:00:00.0,1997-10-16,2007-02-24
76560000,1997-10-16 00:00:00.0,2007-02-24 00:00:00.0,4,4,1,1,736.0,1350.0,1.0,147.86,2.57,1.6,2,76560000_1997-10-16 00:00:00.0_2007-02-24 00:00:00.0,1997-10-16,2007-02-24
76560000,2007-02-25 00:00:00.0,2020-07-04 00:00:00.0,1,2,1,1,60.0,767.0,1.0,64.6989,0.56,1.75,2,76560000_2007-02-25 00:00:00.0_2020-07-04 00:00:00.0,2007-02-25,2020-07-04
76560000,2007-02-25 00:00:00.0,2020-07-04 00:00:00.0,2,2,1,1,767.0,1350.0,1.0,147.86,2.57,1.6,2,76560000_2007-02-25 00:00:00.0_2020-07-04 00:00:00.0,2007-02-25,2020-07-04
76560000,2020-07-05 00:00:00.0,2023-12-31 00:00:00.0,1,2,1,1,70.0,766.0,1.0,85.2862,0.57,1.61,2,76560000_2020-07-05 00:00:00.0_2023-12-31 00:00:00.0,2020-07-05,2023-12-31
76560000,2020-07-05 00:00:00.0,2023-12-31 00:00:00.0,2,2,1,1,766.0,1350.0,1.0,147.86,2.57,1.6,2,76560000_2020-07-05 00:00:00.0_2023-12-31 00:00:00.0,2020-07-05,2023-12-31
76560000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,3,1,1,53.0,291.0,1.0,31.2053,0.07,2.249,1,76560000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76560000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,3,1,1,291.0,1057.0,1.0,22.0697,-0.55,2.171,1,76560000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76560000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,3,1,1,1057.0,1485.0,1.0,147.86,2.57,1.6,1,76560000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76742000,1977-03-01 00:00:00.0,1980-04-26 00:00:00.0,1,4,1,1,20.0,29.0,1.0,3.5222,0.13,1.6,2,76742000_1977-03-01 00:00:00.0_1980-04-26 00:00:00.0,1977-03-01,1980-04-26
76742000,1977-03-01 00:00:00.0,1980-04-26 00:00:00.0,2,4,1,1,29.0,51.0,1.0,5.3411,0.17,1.575,2,76742000_1977-03-01 00:00:00.0_1980-04-26 00:00:00.0,1977-03-01,1980-04-26
76742000,1977-03-01 00:00:00.0,1980-04-26 00:00:00.0,3,4,1,1,51.0,477.0,1.0,6.0117,0.21,1.508,2,76742000_1977-03-01 00:00:00.0_1980-04-26 00:00:00.0,1977-03-01,1980-04-26
76742000,1977-03-01 00:00:00.0,1980-04-26 00:00:00.0,4,4,1,1,477.0,700.0,1.0,65.781,3.82,1.897,2,76742000_1977-03-01 00:00:00.0_1980-04-26 00:00:00.0,1977-03-01,1980-04-26
76742000,1980-04-27 00:00:00.0,1981-08-05 00:00:00.0,1,4,1,1,50.0,246.0,1.0,1.46,-0.56,2.612,2,76742000_1980-04-27 00:00:00.0_1981-08-05 00:00:00.0,1980-04-27,1981-08-05
76742000,1980-04-27 00:00:00.0,1981-08-05 00:00:00.0,2,4,1,1,246.0,485.0,1.0,0.6867,-1.05,2.9,2,76742000_1980-04-27 00:00:00.0_1981-08-05 00:00:00.0,1980-04-27,1981-08-05
76742000,1980-04-27 00:00:00.0,1981-08-05 00:00:00.0,3,4,1,1,485.0,536.0,1.0,0.5974,-1.34,2.9,2,76742000_1980-04-27 00:00:00.0_1981-08-05 00:00:00.0,1980-04-27,1981-08-05
76742000,1980-04-27 00:00:00.0,1981-08-05 00:00:00.0,4,4,1,1,536.0,600.0,1.0,65.781,3.82,1.897,2,76742000_1980-04-27 00:00:00.0_1981-08-05 00:00:00.0,1980-04-27,1981-08-05
76742000,1981-08-06 00:00:00.0,1982-05-14 00:00:00.0,1,3,1,1,0.0,56.0,1.0,3.3356,-0.25,1.6,2,76742000_1981-08-06 00:00:00.0_1982-05-14 00:00:00.0,1981-08-06,1982-05-14
76742000,1981-08-06 00:00:00.0,1982-05-14 00:00:00.0,2,3,1,1,56.0,312.0,1.0,2.885,-0.36,2.27,2,76742000_1981-08-06 00:00:00.0_1982-05-14 00:00:00.0,1981-08-06,1982-05-14
76742000,1981-08-06 00:00:00.0,1982-05-14 00:00:00.0,3,3,1,1,312.0,500.0,1.0,0.8694,-0.73,2.99,2,76742000_1981-08-06 00:00:00.0_1982-05-14 00:00:00.0,1981-08-06,1982-05-14
76742000,1982-05-15 00:00:00.0,1984-05-07 00:00:00.0,1,4,1,1,20.0,43.0,1.0,0.98,-0.71,2.9,2,76742000_1982-05-15 00:00:00.0_1984-05-07 00:00:00.0,1982-05-15,1984-05-07
76742000,1982-05-15 00:00:00.0,1984-05-07 00:00:00.0,2,4,1,1,43.0,252.0,1.0,2.5771,-0.35,2.329,2,76742000_1982-05-15 00:00:00.0_1984-05-07 00:00:00.0,1982-05-15,1984-05-07
76742000,1982-05-15 00:00:00.0,1984-05-07 00:00:00.0,3,4,1,1,252.0,536.0,1.0,0.5974,-1.34,2.9,2,76742000_1982-05-15 00:00:00.0_1984-05-07 00:00:00.0,1982-05-15,1984-05-07
76742000,1982-05-15 00:00:00.0,1984-05-07 00:00:00.0,4,4,1,1,536.0,750.0,1.0,65.781,3.82,1.897,2,76742000_1982-05-15 00:00:00.0_1984-05-07 00:00:00.0,1982-05-15,1984-05-07
76742000,1984-05-08 00:00:00.0,1987-01-16 00:00:00.0,1,3,1,1,10.0,43.0,1.0,1.9531,-0.22,2.0,2,76742000_1984-05-08 00:00:00.0_1987-01-16 00:00:00.0,1984-05-08,1987-01-16
76742000,1984-05-08 00:00:00.0,1987-01-16 00:00:00.0,2,3,1,1,43.0,509.0,1.0,4.056,-0.02,1.982,2,76742000_1984-05-08 00:00:00.0_1987-01-16 00:00:00.0,1984-05-08,1987-01-16
76742000,1984-05-08 00:00:00.0,1987-01-16 00:00:00.0,3,3,1,1,509.0,700.0,1.0,65.781,3.82,1.897,2,76742000_1984-05-08 00:00:00.0_1987-01-16 00:00:00.0,1984-05-08,1987-01-16
76742000,1987-01-17 00:00:00.0,1989-08-28 00:00:00.0,1,3,1,1,0.0,26.0,1.0,4.3792,-0.1,1.6,2,76742000_1987-01-17 00:00:00.0_1989-08-28 00:00:00.0,1987-01-17,1989-08-28
76742000,1987-01-17 00:00:00.0,1989-08-28 00:00:00.0,2,3,1,1,26.0,578.0,1.0,0.8694,-0.73,2.99,2,76742000_1987-01-17 00:00:00.0_1989-08-28 00:00:00.0,1987-01-17,1989-08-28
76742000,1987-01-17 00:00:00.0,1989-08-28 00:00:00.0,3,3,1,1,578.0,700.0,1.0,65.781,3.82,1.897,2,76742000_1987-01-17 00:00:00.0_1989-08-28 00:00:00.0,1987-01-17,1989-08-28
76742000,1989-08-29 00:00:00.0,1993-09-19 00:00:00.0,1,4,1,1,-40.0,133.0,1.0,0.9264,-1.15,2.934,2,76742000_1989-08-29 00:00:00.0_1993-09-19 00:00:00.0,1989-08-29,1993-09-19
76742000,1989-08-29 00:00:00.0,1993-09-19 00:00:00.0,2,4,1,1,133.0,290.0,1.0,2.2219,-0.67,2.583,2,76742000_1989-08-29 00:00:00.0_1993-09-19 00:00:00.0,1989-08-29,1993-09-19
76742000,1989-08-29 00:00:00.0,1993-09-19 00:00:00.0,3,4,1,1,290.0,586.0,1.0,19.47,0.89,1.6,2,76742000_1989-08-29 00:00:00.0_1993-09-19 00:00:00.0,1989-08-29,1993-09-19
76742000,1989-08-29 00:00:00.0,1993-09-19 00:00:00.0,4,4,1,1,586.0,800.0,1.0,65.781,3.82,1.897,2,76742000_1989-08-29 00:00:00.0_1993-09-19 00:00:00.0,1989-08-29,1993-09-19
76742000,1993-09-20 00:00:00.0,1994-09-20 00:00:00.0,1,4,1,1,30.0,43.0,1.0,1.9531,-0.22,2.0,2,76742000_1993-09-20 00:00:00.0_1994-09-20 00:00:00.0,1993-09-20,1994-09-20
76742000,1993-09-20 00:00:00.0,1994-09-20 00:00:00.0,2,4,1,1,43.0,130.0,1.0,4.056,-0.02,1.982,2,76742000_1993-09-20 00:00:00.0_1994-09-20 00:00:00.0,1993-09-20,1994-09-20
76742000,1993-09-20 00:00:00.0,1994-09-20 00:00:00.0,3,4,1,1,130.0,499.0,1.0,4.818,0.07,1.825,2,76742000_1993-09-20 00:00:00.0_1994-09-20 00:00:00.0,1993-09-20,1994-09-20
76742000,1993-09-20 00:00:00.0,1994-09-20 00:00:00.0,4,4,1,1,499.0,650.0,1.0,65.781,3.82,1.897,2,76742000_1993-09-20 00:00:00.0_1994-09-20 00:00:00.0,1993-09-20,1994-09-20
76742000,1994-09-21 00:00:00.0,1995-08-03 00:00:00.0,1,4,1,1,10.0,271.0,1.0,9.1602,-0.42,1.707,2,76742000_1994-09-21 00:00:00.0_1995-08-03 00:00:00.0,1994-09-21,1995-08-03
76742000,1994-09-21 00:00:00.0,1995-08-03 00:00:00.0,2,4,1,1,271.0,349.0,1.0,18.0,0.05,1.3,2,76742000_1994-09-21 00:00:00.0_1995-08-03 00:00:00.0,1994-09-21,1995-08-03
76742000,1994-09-21 00:00:00.0,1995-08-03 00:00:00.0,3,4,1,1,349.0,586.0,1.0,19.47,0.89,1.6,2,76742000_1994-09-21 00:00:00.0_1995-08-03 00:00:00.0,1994-09-21,1995-08-03
76742000,1994-09-21 00:00:00.0,1995-08-03 00:00:00.0,4,4,1,1,586.0,650.0,1.0,65.781,3.82,1.897,2,76742000_1994-09-21 00:00:00.0_1995-08-03 00:00:00.0,1994-09-21,1995-08-03
76742000,1995-08-04 00:00:00.0,1997-02-06 00:00:00.0,1,4,1,1,10.0,234.0,1.0,1.8643,-0.9,2.746,2,76742000_1995-08-04 00:00:00.0_1997-02-06 00:00:00.0,1995-08-04,1997-02-06
76742000,1995-08-04 00:00:00.0,1997-02-06 00:00:00.0,2,4,1,1,234.0,344.0,1.0,12.0559,0.0,1.6,2,76742000_1995-08-04 00:00:00.0_1997-02-06 00:00:00.0,1995-08-04,1997-02-06
76742000,1995-08-04 00:00:00.0,1997-02-06 00:00:00.0,3,4,1,1,344.0,586.0,1.0,19.47,0.89,1.6,2,76742000_1995-08-04 00:00:00.0_1997-02-06 00:00:00.0,1995-08-04,1997-02-06
76742000,1995-08-04 00:00:00.0,1997-02-06 00:00:00.0,4,4,1,1,586.0,600.0,1.0,65.781,3.82,1.897,2,76742000_1995-08-04 00:00:00.0_1997-02-06 00:00:00.0,1995-08-04,1997-02-06
76742000,1997-02-07 00:00:00.0,1999-02-03 00:00:00.0,1,4,1,1,10.0,359.0,1.0,1.07,-0.8,2.9,2,76742000_1997-02-07 00:00:00.0_1999-02-03 00:00:00.0,1997-02-07,1999-02-03
76742000,1997-02-07 00:00:00.0,1999-02-03 00:00:00.0,2,4,1,1,359.0,481.0,1.0,0.524,-1.71,3.0,2,76742000_1997-02-07 00:00:00.0_1999-02-03 00:00:00.0,1997-02-07,1999-02-03
76742000,1997-02-07 00:00:00.0,1999-02-03 00:00:00.0,3,4,1,1,481.0,578.0,1.0,0.8694,-0.73,2.99,2,76742000_1997-02-07 00:00:00.0_1999-02-03 00:00:00.0,1997-02-07,1999-02-03
76742000,1997-02-07 00:00:00.0,1999-02-03 00:00:00.0,4,4,1,1,578.0,800.0,1.0,65.781,3.82,1.897,2,76742000_1997-02-07 00:00:00.0_1999-02-03 00:00:00.0,1997-02-07,1999-02-03
76742000,1999-02-04 00:00:00.0,2000-01-20 00:00:00.0,1,2,1,1,-10.0,39.0,1.0,0.98,-0.71,2.9,2,76742000_1999-02-04 00:00:00.0_2000-01-20 00:00:00.0,1999-02-04,2000-01-20
76742000,1999-02-04 00:00:00.0,2000-01-20 00:00:00.0,2,2,1,1,39.0,500.0,1.0,2.612,-0.35,2.329,2,76742000_1999-02-04 00:00:00.0_2000-01-20 00:00:00.0,1999-02-04,2000-01-20
76742000,2000-01-21 00:00:00.0,2001-10-14 00:00:00.0,1,3,1,1,-10.0,79.0,1.0,3.0868,-0.51,2.1,2,76742000_2000-01-21 00:00:00.0_2001-10-14 00:00:00.0,2000-01-21,2001-10-14
76742000,2000-01-21 00:00:00.0,2001-10-14 00:00:00.0,2,3,1,1,79.0,536.0,1.0,0.5974,-1.34,2.9,2,76742000_2000-01-21 00:00:00.0_2001-10-14 00:00:00.0,2000-01-21,2001-10-14
76742000,2000-01-21 00:00:00.0,2001-10-14 00:00:00.0,3,3,1,1,536.0,700.0,1.0,65.781,3.82,1.897,2,76742000_2000-01-21 00:00:00.0_2001-10-14 00:00:00.0,2000-01-21,2001-10-14
76742000,2001-10-15 00:00:00.0,2005-06-26 00:00:00.0,1,3,1,1,0.0,413.0,1.0,2.2219,-0.67,2.583,2,76742000_2001-10-15 00:00:00.0_2005-06-26 00:00:00.0,2001-10-15,2005-06-26
76742000,2001-10-15 00:00:00.0,2005-06-26 00:00:00.0,2,3,1,1,413.0,586.0,1.0,19.47,0.89,1.6,2,76742000_2001-10-15 00:00:00.0_2005-06-26 00:00:00.0,2001-10-15,2005-06-26
76742000,2001-10-15 00:00:00.0,2005-06-26 00:00:00.0,3,3,1,1,586.0,750.0,1.0,65.781,3.82,1.897,2,76742000_2001-10-15 00:00:00.0_2005-06-26 00:00:00.0,2001-10-15,2005-06-26
76742000,2005-06-27 00:00:00.0,2008-06-17 00:00:00.0,1,4,1,1,-20.0,87.0,1.0,2.78,-0.53,2.1,2,76742000_2005-06-27 00:00:00.0_2008-06-17 00:00:00.0,2005-06-27,2008-06-17
76742000,2005-06-27 00:00:00.0,2008-06-17 00:00:00.0,2,4,1,1,87.0,139.0,1.0,0.5365,-1.4,2.873,2,76742000_2005-06-27 00:00:00.0_2008-06-17 00:00:00.0,2005-06-27,2008-06-17
76742000,2005-06-27 00:00:00.0,2008-06-17 00:00:00.0,3,4,1,1,139.0,310.0,1.0,2.8791,-0.36,2.27,2,76742000_2005-06-27 00:00:00.0_2008-06-17 00:00:00.0,2005-06-27,2008-06-17
