station_code,measurement_datetime,stage_cm,discharge_m3s
71250000,2023-05-31 09:39:00,135.0,2.92
71250000,2023-07-27 09:49:00,162.0,6.706
71250000,2023-07-27 09:49:00,162.0,6.71
71250000,2023-10-26 15:21:00,183.0,11.288
71250000,2024-02-27 10:19:00,176.0,9.575
71250000,2024-08-01 11:05:00,164.0,6.959
71250000,2024-10-24 09:31:00,163.0,6.32
71250000,2025-04-28 14:14:00,142.0,2.764
71250000,2025-10-27 15:28:00,167.0,6.968
71250000,2026-02-23 09:37:00,167.0,6.66
71300000,2000-04-13 07:00:00,358.0,108.0
71300000,2000-06-21 07:00:00,241.0,48.3
71300000,2000-10-05 07:00:00,460.0,92.41
71300000,2000-10-05 07:00:00,460.0,92.4
71300000,2000-12-14 07:00:00,145.0,22.1
71300000,2001-06-22 07:00:00,230.0,43.7
71300000,2001-09-25 10:20:00,326.0,70.3
71300000,2001-12-04 11:00:00,404.0,90.5
71300000,2002-04-26 11:35:00,359.0,82.4
71300000,2002-08-15 11:00:00,410.0,112.0
71300000,2002-11-08 11:30:00,608.0,144.0
71300000,2003-01-29 10:00:00,141.0,24.6
71300000,2003-04-23 09:50:00,108.0,16.8
71300000,2003-09-03 09:20:00,72.0,9.1
71300000,2003-12-04 08:55:00,118.0,19.5
71300000,2004-09-08 09:40:00,84.0,12.7
71300000,2004-11-03 10:20:00,218.0,39.3
71300000,2005-07-12 11:10:00,154.0,30.4
71300000,2005-07-26 14:10:00,583.0,139.0
71300000,2005-10-26 13:40:00,629.0,122.0
71300000,2006-08-23 10:20:00,204.0,36.9
71300000,2007-07-06 13:10:00,87.0,12.3
71300000,2007-10-27 09:15:00,189.0,36.8
71300000,2008-05-12 09:20:00,405.5,65.7
71300000,2008-09-02 09:00:00,96.0,15.9
71300000,2008-12-05 09:00:00,244.5,36.8
71300000,2009-05-11 08:30:00,93.0,14.3
71300000,2009-08-21 09:45:00,518.0,127.0
71300000,2009-11-18 12:50:00,298.5,66.5
71300000,2010-03-31 10:20:00,409.5,94.6
71300000,2010-07-14 10:15:00,246.0,55.3
71300000,2010-10-06 08:30:00,187.0,37.3
71300000,2011-02-01 13:20:00,613.0,136.0
71300000,2011-05-04 09:15:00,107.0,16.3
71300000,2011-07-28 08:35:00,305.0,71.5
71300000,2011-10-18 08:30:00,209.5,39.0
71300000,2012-01-26 09:30:00,498.0,143.0
71300000,2012-04-17 08:30:00,98.5,14.2
71300000,2012-07-19 10:09:00,194.0,37.118
71300000,2012-10-18 08:09:00,152.0,26.631
71300000,2013-02-25 08:12:00,204.0,38.4
71300000,2013-05-24 09:21:00,98.0,14.507
71300000,2013-10-07 09:18:00,399.0,54.447
71300000,2014-02-12 08:54:00,85.0,11.673
71300000,2014-06-04 09:50:00,294.0,61.86
71300000,2014-10-06 13:01:00,668.0,145.123
71300000,2015-02-12 09:50:00,208.0,39.1
71300000,2015-02-12 09:50:00,208.0,39.078
71300000,2015-05-21 09:13:00,149.0,26.687
71300000,2015-05-21 09:13:00,149.0,26.7
71300000,2015-10-10 10:26:00,797.0,212.003
71300000,2015-10-10 10:26:00,797.0,212.0
71300000,2016-02-23 09:31:00,241.0,48.892
71300000,2016-02-23 09:31:00,241.0,48.9
71300000,2016-06-10 10:35:00,156.0,26.103
71300000,2016-06-10 10:35:00,156.0,26.1
71300000,2016-09-27 08:45:00,113.0,17.724
71300000,2016-09-27 08:45:00,113.0,17.7
71300000,2017-03-15 08:59:00,152.0,26.1
71300000,2017-03-15 08:59:00,152.0,26.11
71300000,2017-06-21 11:00:00,556.0,70.793
71300000,2017-07-14 09:16:00,114.0,16.4
71300000,2017-11-24 08:55:00,124.0,19.189
71300000,2017-11-24 08:55:00,124.0,19.2
71300000,2018-02-01 09:15:00,380.0,64.305
71300000,2018-02-01 09:15:00,380.0,64.3
71300000,2018-06-21 10:00:00,96.0,13.28
71300000,2018-06-21 10:00:00,96.0,13.3
71300000,2018-07-19 09:22:00,246.0,49.107
71300000,2018-07-19 09:22:00,246.0,49.1
71300000,2018-10-23 09:13:00,196.0,35.778
71300000,2018-10-23 09:13:00,196.0,35.8
71300000,2019-03-11 09:46:00,429.0,113.356
71300000,2019-03-11 09:46:00,429.0,113.0
71300000,2019-05-20 09:44:00,233.0,44.427
71300000,2019-05-20 09:44:00,233.0,44.4
71300000,2019-08-01 09:41:00,105.0,16.3
71300000,2019-08-01 09:41:00,105.0,16.346
71300000,2019-11-01 11:26:00,244.0,54.5
71300000,2020-02-06 10:25:00,164.0,32.3
71300000,2022-03-23 09:13:00,221.0,46.343
71300000,2022-03-23 09:13:00,221.0,46.3
71300000,2022-06-15 09:52:00,309.0,59.467
71300000,2022-06-15 09:52:00,309.0,59.5
71300000,2022-09-14 10:01:00,267.0,57.3
71300000,2023-02-09 09:48:00,427.0,102.951
71300000,2023-02-09 09:48:00,427.0,103.0
71300000,2023-06-01 09:44:00,96.0,14.514
71300000,2023-06-01 09:44:00,96.0,14.5
71300000,2023-07-25 09:57:00,342.0,50.098
71300000,2023-07-25 09:57:00,342.0,50.1
71300000,2023-10-26 09:41:00,725.0,132.0
71300000,2024-03-04 09:33:00,376.0,87.293
71300000,2024-08-04 09:37:00,172.0,31.97
71300000,2024-10-22 10:31:00,233.0,43.1
71300000,2025-05-02 09:06:00,89.0,12.55
71300000,2025-10-28 13:18:00,199.0,39.536
71300000,2026-02-24 09:44:00,181.0,31.5
71350001,2000-04-12 07:00:00,118.0,17.3
71350001,2000-06-19 07:00:00,146.0,32.0
71350001,2000-09-20 07:00:00,682.0,351.56
71350001,2000-09-20 07:00:00,682.0,352.0
71350001,2000-12-13 07:00:00,144.0,34.2
71350001,2001-06-20 07:00:00,232.0,77.9
71350001,2001-09-13 10:30:00,426.0,192.0
71350001,2001-11-30 14:35:00,275.0,107.0
71350001,2002-04-27 10:55:00,294.0,125.0
71350001,2002-08-14 11:30:00,250.0,96.8
71350001,2002-11-12 13:30:00,454.0,219.0
71350001,2003-02-03 14:45:00,140.0,32.0
71350001,2003-04-28 14:55:00,119.0,21.4
71350001,2003-09-08 14:20:00,101.0,12.0
71350001,2003-11-28 09:35:00,157.5,40.1
71350001,2004-09-03 09:00:00,129.0,26.5
71350001,2004-11-01 15:20:00,285.0,111.0
71350001,2005-07-18 14:25:00,184.0,62.9
71350001,2005-07-24 11:15:00,398.5,184.0
71350001,2005-10-27 08:25:00,551.5,275.0
71350001,2006-08-24 10:05:00,222.0,80.5
71350001,2007-07-13 10:30:00,396.0,179.0
71350001,2007-09-06 09:10:00,141.0,33.0
71350001,2007-10-29 10:50:00,201.0,66.7
71350001,2008-05-15 09:00:00,231.0,76.4
71350001,2008-09-06 09:10:00,141.0,33.0
71350001,2008-12-06 09:00:00,230.5,60.2
71350001,2009-05-09 09:00:00,104.0,15.3
71350001,2009-08-20 09:30:00,356.0,153.0
71350001,2009-11-14 15:15:00,266.0,103.0
71350001,2010-03-30 09:50:00,347.5,146.0
71350001,2010-07-09 07:40:00,136.0,30.0
71350001,2010-09-25 09:05:00,348.5,156.0
71350001,2011-01-28 11:30:00,536.0,247.0
71350001,2011-05-06 08:15:00,126.0,24.4
71350001,2011-08-01 10:00:00,387.0,174.0
71350001,2011-10-12 08:55:00,161.0,41.9
71350001,2012-01-19 11:00:00,360.5,163.0
71350001,2012-04-20 10:00:00,107.0,14.0
71350001,2012-07-21 10:56:00,169.0,44.713
71350001,2012-10-23 12:44:00,242.0,84.317
71350001,2013-02-27 09:03:00,176.0,48.881
71350001,2013-06-04 09:07:00,190.0,56.782
71350001,2013-10-04 13:17:00,714.0,345.51
71350001,2014-02-13 09:48:00,117.0,18.821
71350001,2014-06-06 09:59:00,307.0,115.896
71350001,2014-09-26 11:32:00,205.0,65.311
71350001,2015-02-13 09:38:00,225.0,74.1
71350001,2015-02-13 09:38:00,225.0,74.125
71350001,2015-05-26 09:55:00,142.0,30.878
71350001,2015-05-26 09:55:00,142.0,30.9
71350001,2015-10-09 10:24:00,730.0,370.113
71350001,2015-10-09 10:24:00,730.0,370.0
71350001,2016-02-19 10:27:00,201.0,60.875
71350001,2016-02-19 10:27:00,201.0,60.9
71350001,2016-06-17 09:47:00,155.0,40.536
71350001,2016-06-17 09:47:00,155.0,40.5
71350001,2016-09-29 09:21:00,135.0,29.326
71350001,2016-09-29 09:21:00,135.0,29.3
71350001,2017-03-14 08:35:00,158.0,42.181
71350001,2017-03-14 08:35:00,158.0,42.2
71350001,2017-06-23 09:52:00,657.0,310.0
71350001,2017-06-26 09:52:00,657.0,310.0
71350001,2017-06-26 09:52:00,657.0,309.612
71350001,2017-07-18 14:26:00,132.0,26.654
71350001,2017-07-18 14:26:00,132.0,26.7
71350001,2017-11-27 08:44:00,138.0,30.9
71350001,2017-11-27 12:06:00,138.0,30.1
71350001,2017-11-27 12:06:00,138.0,30.061
71350001,2018-01-29 09:17:00,541.0,233.0
71350001,2018-01-29 09:17:00,541.0,233.321
71350001,2018-06-27 09:10:00,153.0,41.289
71350001,2018-06-27 09:10:00,153.0,41.3
71350001,2018-07-18 09:12:00,143.0,34.552
71350001,2018-07-18 09:12:00,143.0,34.6
71350001,2018-10-26 08:53:00,182.0,54.5
71350001,2018-10-26 08:53:00,182.0,54.483
71350001,2019-02-27 09:19:00,192.0,59.546
71350001,2019-02-27 09:19:00,192.0,59.5
71350001,2019-05-28 11:17:00,340.0,132.526
71350001,2019-05-28 11:17:00,340.0,133.0
71350001,2019-08-05 08:43:00,119.0,21.19
71350001,2019-08-05 08:43:00,119.0,21.2
71350001,2019-10-30 14:01:00,189.0,59.619
71350001,2019-10-30 14:01:00,189.0,59.6
71350001,2020-02-11 08:27:00,206.0,70.454
71350001,2020-02-11 08:27:00,206.0,70.5
71350001,2022-03-26 10:02:00,259.0,103.0
71350001,2022-03-26 10:02:00,259.0,103.411
71350001,2022-06-18 09:27:00,242.0,90.614
71350001,2022-06-18 09:27:00,242.0,90.6
71350001,2022-09-13 09:24:00,178.0,53.2
71350001,2022-09-13 09:24:00,178.0,53.23
71350001,2023-02-13 09:19:00,350.0,158.359
71350001,2023-02-13 09:19:00,350.0,158.0
71350001,2023-06-02 08:29:00,125.0,24.6
71350001,2023-07-31 09:41:00,197.0,62.982
71350001,2023-07-31 09:41:00,197.0,63.0
71350001,2023-10-30 09:23:00,695.0,320.638
71350001,2024-02-29 08:38:00,303.0,125.487
71350001,2024-08-06 09:09:00,175.0,51.475
71350001,2024-10-18 10:10:00,535.0,252.0
71350001,2025-04-29 10:04:00,120.0,22.682
71350001,2025-10-30 09:09:00,211.0,73.92
71350001,2026-02-27 09:08:00,170.0,48.1
72430000,2000-04-10 07:00:00,79.0,8.25
72430000,2000-07-28 07:00:00,129.0,32.1
72430000,2000-09-29 07:00:00,196.0,74.77
72430000,2000-09-29 07:00:00,196.0,74.8
72430000,2000-12-22 07:00:00,102.0,21.5
72430000,2001-06-23 07:00:00,162.0,49.2
72430000,2001-09-21 13:30:00,130.0,30.7
72430000,2001-11-30 11:30:00,167.0,51.6
72430000,2002-05-08 09:05:00,79.0,7.27
72430000,2002-08-23 08:45:00,552.0,284.0
72430000,2002-11-14 08:45:00,202.0,71.0
72430000,2003-01-29 09:00:00,118.0,20.6
72430000,2003-04-30 09:00:00,112.0,23.1
72430000,2003-09-11 08:00:00,104.0,18.2
72430000,2003-12-10 14:00:00,182.0,51.6
72430000,2004-09-13 08:00:00,103.0,22.0
72430000,2004-12-03 10:35:00,103.0,18.5
72430000,2005-07-13 10:00:00,124.0,31.0
72430000,2005-10-26 08:41:00,205.0,78.8
72430000,2006-08-21 09:40:00,185.0,65.9
72430000,2007-07-17 10:00:00,203.5,75.5
72430000,2007-10-29 11:00:00,145.0,38.7
72430000,2008-05-14 11:00:00,105.0,19.0
72430000,2008-08-26 11:05:00,118.0,25.4
72430000,2008-12-13 09:00:00,125.5,28.4
72430000,2009-07-22 09:30:00,197.5,61.4
72430000,2009-10-20 09:50:00,197.5,65.9
72430000,2010-05-25 10:22:00,194.0,63.0
72430000,2010-09-14 09:33:00,111.0,22.0
72430000,2010-12-03 09:00:00,101.0,16.2
72430000,2011-03-22 08:30:00,96.0,13.5
72430000,2011-07-04 09:40:00,263.0,94.0
72430000,2011-09-27 08:35:00,139.0,33.3
72430000,2011-11-29 08:05:00,106.0,17.7
72430000,2012-03-22 09:06:00,75.0,5.01
72430000,2012-06-19 09:11:00,408.0,168.0
72430000,2012-09-25 08:38:00,134.0,32.178
72430000,2012-12-04 07:58:00,94.0,13.022
72430000,2013-04-24 09:32:00,105.0,18.013
72430000,2013-08-28 09:23:00,752.0,293.93
72430000,2013-12-03 09:24:00,125.0,28.23
72430000,2014-05-01 09:12:00,403.0,152.237
72430000,2014-08-19 09:29:00,206.0,66.461
72430000,2014-11-11 07:45:00,149.0,41.173
72430000,2015-04-28 08:54:00,123.0,27.853
72430000,2015-04-28 08:54:00,123.0,27.9
72430000,2015-08-11 09:00:00,138.0,35.9
72430000,2015-08-11 09:00:00,138.0,35.92
72430000,2015-11-26 07:42:00,184.0,57.775
72430000,2015-11-26 07:42:00,184.0,57.8
72430000,2016-05-10 10:56:00,168.0,47.153
72430000,2016-05-10 10:56:00,168.0,47.2
72430000,2016-08-12 09:08:00,118.0,24.199
72430000,2016-08-12 09:08:00,118.0,24.2
72430000,2016-12-01 07:57:00,105.0,18.034
72430000,2016-12-01 07:57:00,105.0,18.0
72430000,2017-04-22 08:48:00,95.0,12.669
72430000,2017-04-22 08:48:00,95.0,12.7
72430000,2017-07-03 09:11:00,128.0,29.175
72430000,2017-07-03 09:11:00,128.0,29.2
72430000,2017-09-28 09:09:00,90.0,11.6
72430000,2017-09-28 09:09:00,90.0,11.576
72430000,2017-12-06 07:47:00,112.0,22.1
72430000,2017-12-06 07:47:00,112.0,22.084
72430000,2018-04-30 08:18:00,88.0,9.68
72430000,2018-07-02 07:43:00,163.0,47.093
72430000,2018-07-02 07:43:00,163.0,47.1
72430000,2018-09-03 08:00:00,659.0,289.0
72430000,2018-09-03 08:00:00,659.0,289.256
72430000,2018-11-01 09:24:00,444.0,182.09
72430000,2018-11-01 09:24:00,444.0,182.0
72430000,2019-03-13 09:13:00,119.0,25.9
72430000,2019-05-29 10:17:00,502.0,206.0
72430000,2019-05-29 10:17:00,502.0,205.827
72430000,2019-08-09 08:57:00,103.0,17.069
72430000,2019-08-09 08:57:00,103.0,17.1
72430000,2019-11-25 08:38:00,116.0,24.177
72430000,2019-11-25 08:38:00,116.0,24.2
72430000,2022-01-24 10:32:00,76.0,4.75
72430000,2022-01-24 10:32:00,76.0,4.746
72430000,2022-01-24 14:48:00,75.0,4.55
72430000,2022-01-24 14:48:00,75.0,4.553
72430000,2022-07-15 10:53:00,186.0,55.6
72430000,2022-08-13 09:15:00,198.0,62.43
72430000,2022-08-13 09:15:00,198.0,62.4
72430000,2022-10-14 08:50:00,475.0,138.282
72430000,2022-10-14 08:50:00,475.0,138.0
72430000,2023-03-14 08:21:00,75.0,5.04
72430000,2023-05-25 08:47:00,89.0,10.5
72430000,2023-09-07 15:06:00,680.0,215.0
72430000,2023-11-10 14:00:00,327.0,117.356
72430000,2023-11-10 14:00:00,327.0,117.0
72430000,2024-02-28 09:18:00,206.0,68.437
72430000,2024-08-08 13:24:00,152.0,38.954
72430000,2024-10-21 11:11:00,172.0,48.987
72430000,2025-04-04 09:27:00,79.0,6.39
72430000,2025-05-30 10:14:00,139.0,34.598
72430000,2025-09-19 09:11:00,128.0,28.893
72630000,2000-04-11 07:00:00,51.0,14.6
72630000,2000-07-27 07:00:00,102.0,48.0
72630000,2000-09-28 07:00:00,176.0,132.8
72630000,2000-09-28 07:00:00,176.0,133.0
72630000,2000-12-20 07:00:00,83.0,38.3
72630000,2001-06-22 07:00:00,147.0,84.4
72630000,2001-09-19 15:05:00,106.0,50.9
72630000,2001-12-03 09:30:00,113.0,62.7
72630000,2002-05-09 09:20:00,60.0,19.5
72630000,2002-08-26 09:20:00,204.0,140.0
72630000,2002-11-19 09:20:00,152.0,88.8
72630000,2003-01-28 08:30:00,96.0,39.1
72630000,2003-05-01 12:30:00,394.0,381.0
72630000,2003-09-12 10:00:00,74.0,25.5
72630000,2003-12-11 10:00:00,135.5,70.4
72630000,2004-09-15 10:20:00,283.0,237.0
72630000,2004-12-06 08:20:00,71.0,24.24
72630000,2005-07-12 09:30:00,105.0,53.3
72630000,2005-10-27 11:00:00,150.0,94.2
72630000,2006-08-19 13:00:00,211.0,152.0
72630000,2007-07-19 10:00:00,215.0,157.0
72630000,2007-10-30 10:00:00,241.0,184.0
72630000,2008-05-20 09:00:00,65.0,21.1
72630000,2008-08-23 11:20:00,120.0,59.0
72630000,2008-12-12 10:15:00,93.0,34.8
72630000,2009-07-20 09:50:00,215.0,145.0
72630000,2009-10-19 09:35:00,88.0,111.0
72630000,2010-03-01 09:20:00,88.0,36.7
72630000,2010-05-24 08:45:00,162.5,99.3
72630000,2010-09-13 10:05:00,80.0,29.2
72630000,2010-12-02 09:30:00,118.5,63.8
72630000,2011-03-21 08:40:00,56.0,16.6
72630000,2011-07-02 11:03:00,386.0,392.24
72630000,2011-09-26 09:05:00,108.0,44.5
72630000,2011-11-30 09:35:00,72.0,26.5
72630000,2012-03-21 09:44:00,40.0,9.76
72630000,2012-06-14 09:59:00,82.0,32.5
72630000,2012-09-27 09:36:00,90.0,37.368
72630000,2012-12-05 07:33:00,71.0,25.274
72630000,2013-04-23 10:39:00,79.0,29.734
72630000,2013-08-30 10:18:00,264.0,206.942
72630000,2013-11-28 10:59:00,104.0,46.814
72630000,2014-05-02 10:13:00,265.0,203.766
72630000,2014-08-18 10:00:00,240.0,178.304
72630000,2014-08-18 13:26:00,229.0,165.176
72630000,2014-11-10 08:35:00,133.0,71.612
72630000,2015-04-27 09:16:00,112.0,55.116
72630000,2015-04-27 09:16:00,112.0,55.1
72630000,2015-08-10 09:06:00,114.0,57.36
72630000,2015-08-10 09:06:00,114.0,57.4
72630000,2015-11-25 08:34:00,184.0,120.0
72630000,2015-11-25 08:34:00,184.0,120.443
72630000,2016-05-11 09:19:00,198.0,135.158
72630000,2016-05-11 09:19:00,198.0,135.0
72630000,2016-08-11 09:50:00,101.0,46.975
72630000,2016-08-11 09:50:00,101.0,47.0
72630000,2016-12-02 10:05:00,76.0,29.237
72630000,2016-12-02 10:05:00,76.0,29.2
72630000,2017-04-24 09:24:00,87.0,34.737
72630000,2017-04-24 09:24:00,87.0,34.7
72630000,2017-06-30 09:14:00,114.0,53.5
72630000,2017-06-30 09:14:00,114.0,53.522
72630000,2017-09-27 09:54:00,64.0,20.7
72630000,2017-09-27 09:54:00,64.0,20.724
72630000,2017-12-04 08:24:00,103.0,45.739
72630000,2017-12-04 08:24:00,103.0,45.7
72630000,2018-04-26 09:53:00,78.0,27.872
72630000,2018-04-26 09:53:00,78.0,27.9
72630000,2018-06-29 09:59:00,108.0,48.283
72630000,2018-06-29 09:59:00,108.0,48.3
72630000,2018-08-29 08:00:00,126.0,61.782
72630000,2018-08-29 08:00:00,126.0,61.8
72630000,2018-11-02 09:57:00,304.0,248.594
72630000,2018-11-02 09:57:00,304.0,249.0
72630000,2019-02-14 11:19:00,70.0,24.404
72630000,2019-02-14 11:19:00,70.0,24.4
72630000,2019-07-09 11:55:00,118.0,58.9
72630000,2019-07-09 11:55:00,118.0,58.892
72630000,2019-09-19 10:30:00,54.0,14.8
72630000,2019-09-19 10:30:00,54.0,14.781
72630000,2019-11-29 10:42:00,108.0,51.2
72630000,2022-01-25 12:40:00,49.0,12.511
72630000,2022-01-25 12:40:00,49.0,12.5
72630000,2022-01-25 15:19:00,47.0,12.329
72630000,2022-01-25 15:19:00,47.0,12.3
72630000,2022-07-13 11:26:00,138.0,75.609
72630000,2022-07-13 11:26:00,138.0,75.6
72630000,2022-08-01 09:51:00,205.0,146.12
72630000,2022-08-12 09:51:00,205.0,146.0
72630000,2022-10-13 09:49:00,350.0,307.303
72630000,2022-10-13 09:49:00,350.0,307.0
72630000,2023-03-20 11:52:00,35.0,7.59
72630000,2023-03-20 11:52:00,35.0,7.595
72630000,2023-05-24 09:44:00,74.0,27.4
72630000,2023-05-24 09:44:00,74.0,27.427
72630000,2023-09-07 10:01:00,324.0,274.554
72630000,2023-09-07 10:01:00,324.0,275.0
72630000,2023-11-11 09:25:00,284.0,227.0
72630000,2023-11-11 09:25:00,284.0,227.033
72630000,2024-08-09 10:16:00,172.0,102.476
72630000,2024-10-18 12:13:00,166.0,104.653
72630000,2025-04-06 09:53:00,54.0,16.259
72630000,2025-06-02 10:31:00,95.0,40.264
72630000,2025-09-18 10:00:00,112.0,51.381
72680000,2000-04-14 07:00:00,94.0,43.4
72680000,2000-08-02 07:00:00,115.0,57.4
72680000,2000-10-02 07:00:00,229.0,195.6
72680000,2000-12-21 07:00:00,91.0,42.5
72680000,2001-06-24 07:00:00,145.0,93.4
72680000,2001-09-25 14:30:00,123.0,64.9
72680000,2001-11-29 14:40:00,230.0,217.0
72680000,2002-05-10 09:05:00,67.0,24.6
72680000,2002-08-27 09:10:00,194.0,155.0
72680000,2002-11-20 08:35:00,198.0,159.0
72680000,2003-01-27 15:30:00,112.0,51.5
72680000,2003-05-03 09:40:00,244.0,238.0
72680000,2003-09-15 09:30:00,74.0,24.3
72680000,2003-12-12 10:50:00,297.0,327.0
72680000,2004-09-14 08:50:00,372.0,536.0
72680000,2004-12-07 08:30:00,80.0,29.2
72680000,2005-07-11 13:00:00,120.0,69.7
72680000,2005-10-29 10:00:00,335.0,409.0
72680000,2006-08-18 14:00:00,334.0,394.0
72680000,2007-07-20 10:00:00,210.5,182.0
72680000,2007-10-27 09:30:00,140.0,91.3
72680000,2008-05-22 08:00:00,75.0,27.3
72680000,2008-08-21 11:00:00,137.0,85.6
72680000,2008-12-11 10:30:00,99.5,44.1
72680000,2009-07-21 08:37:00,206.0,166.0
72680000,2009-10-16 09:35:00,276.5,290.0
72680000,2010-02-26 00:00:00,117.5,66.0
72680000,2010-05-22 10:15:00,232.0,210.0
72680000,2010-09-11 10:57:00,81.0,31.9
72680000,2010-12-04 10:23:00,198.0,163.0
72680000,2011-03-18 10:00:00,72.0,21.9
72680000,2011-07-01 10:27:00,373.0,490.0
72680000,2011-07-01 11:07:00,388.0,447.6
72680000,2011-09-23 09:40:00,136.0,73.3
72680000,2011-12-01 11:30:00,83.5,27.3
72680000,2012-03-20 10:00:00,44.0,9.05
72680000,2012-06-15 09:30:00,94.5,36.7
72680000,2012-09-28 08:50:00,98.0,39.2
72680000,2012-12-06 07:18:00,81.0,28.218
72680000,2013-04-22 09:43:00,98.0,40.377
72680000,2013-08-31 09:12:00,245.0,217.0
72680000,2013-11-29 14:35:00,117.0,56.769
72680000,2014-05-05 09:29:00,172.0,112.0
72680000,2014-08-20 10:12:00,177.0,114.298
72680000,2014-11-08 08:31:00,254.0,223.181
72680000,2015-04-25 09:20:00,154.0,96.782
72680000,2015-04-25 09:20:00,154.0,96.8
72680000,2015-08-08 09:19:00,135.0,75.773
72680000,2015-08-08 09:19:00,135.0,75.8
72680000,2015-11-27 09:00:00,163.0,104.717
72680000,2015-11-27 09:00:00,163.0,105.0
72680000,2016-05-09 08:34:00,143.0,83.6
72680000,2016-05-09 08:34:00,143.0,83.564
72680000,2016-08-16 09:49:00,196.0,138.939
72680000,2016-08-16 09:49:00,196.0,139.0
72680000,2016-12-03 10:45:00,87.0,32.272
72680000,2016-12-03 10:45:00,87.0,32.3
72680000,2017-04-25 10:22:00,97.0,36.903
72680000,2017-04-25 10:22:00,97.0,36.9
72680000,2017-07-01 09:30:00,124.0,62.256
72680000,2017-07-01 09:30:00,124.0,62.3
72680000,2017-09-29 10:50:00,79.0,26.8
72680000,2017-09-29 10:50:00,79.0,26.825
72680000,2017-12-05 09:01:00,117.0,54.8
72680000,2017-12-05 09:01:00,117.0,54.822
72680000,2018-04-25 09:23:00,96.0,36.914
72680000,2018-04-25 09:23:00,96.0,36.9
72680000,2018-07-03 09:55:00,146.0,82.732
72680000,2018-07-03 09:55:00,146.0,82.7
72680000,2018-08-30 08:00:00,131.0,67.398
72680000,2018-08-30 08:00:00,131.0,67.4
72680000,2018-11-05 09:10:00,292.0,279.277
72680000,2018-11-05 09:10:00,292.0,279.0
72680000,2019-02-13 14:44:00,86.0,30.647
72680000,2019-02-13 14:44:00,86.0,30.6
72680000,2019-07-08 13:59:00,150.0,89.3
72680000,2019-07-08 13:59:00,150.0,89.342
72680000,2019-09-18 11:43:00,67.0,18.027
72680000,2019-09-18 11:43:00,67.0,18.0
72680000,2019-11-28 10:46:00,146.0,83.703
72680000,2019-11-28 10:46:00,146.0,83.7
72680000,2022-01-26 11:18:00,57.0,14.183
72680000,2022-01-26 11:18:00,57.0,14.2
72680000,2022-01-27 09:32:00,49.0,10.952
72680000,2022-01-27 09:32:00,49.0,11.0
72680000,2022-07-12 11:40:00,143.0,82.891
72680000,2022-07-12 11:40:00,143.0,82.9
72680000,2022-08-11 10:33:00,328.0,330.0
72680000,2022-08-11 10:33:00,328.0,329.55
72680000,2022-10-12 09:38:00,713.0,1050.0
72680000,2022-10-12 09:38:00,713.0,1053.857
72680000,2023-03-16 13:35:00,51.0,11.977
72680000,2023-03-16 13:35:00,51.0,12.0
72680000,2023-05-23 11:14:00,88.0,32.064
72680000,2023-05-23 11:14:00,88.0,32.1
72680000,2023-09-11 09:35:00,306.0,297.0
72680000,2023-11-12 10:05:00,244.0,204.253
72680000,2023-11-12 10:05:00,244.0,204.0
72680000,2024-02-29 10:35:00,237.0,185.74
72680000,2024-08-10 10:15:00,165.0,102.036
72680000,2024-10-17 08:09:00,203.0,154.117
72680000,2025-04-07 09:36:00,63.0,17.559
72680000,2025-06-03 10:34:00,126.0,64.919
72680000,2025-09-17 11:47:00,137.0,73.763
72715000,2000-04-20 07:00:00,154.0,20.0
72715000,2000-06-23 07:00:00,144.0,9.77
72715000,2000-10-07 07:00:00,154.0,21.0
72715000,2000-12-21 07:00:00,147.0,9.2
72715000,2001-06-21 07:00:00,148.0,15.4
72715000,2001-09-25 08:30:00,138.0,5.36
72715000,2001-12-10 10:00:00,142.0,8.93
72715000,2002-05-02 09:00:00,110.0,2.31
72715000,2002-08-23 09:30:00,152.0,17.0
72715000,2002-11-17 09:30:00,157.0,25.5
72715000,2003-02-09 16:10:00,148.0,8.91
72715000,2003-12-08 10:30:00,126.0,4.26
72715000,2004-09-13 10:00:00,140.0,3.75
72715000,2004-12-03 13:00:00,146.0,13.1
72715000,2005-07-21 10:00:00,140.0,7.29
72715000,2005-10-28 09:00:00,187.5,69.4
72715000,2006-08-28 09:00:00,137.0,2.21
72715000,2007-07-16 11:00:00,152.0,12.8
72715000,2007-09-11 10:00:00,163.0,30.2
72715000,2007-11-09 10:00:00,163.0,30.2
72715000,2008-05-20 11:00:00,148.0,2.44
72715000,2008-05-20 11:00:00,142.0,2.44
72715000,2008-09-10 10:20:00,153.0,13.8
72715000,2008-12-10 10:10:00,146.0,5.54
72715000,2009-06-27 14:30:00,142.5,2.83
72715000,2009-09-26 08:00:00,155.0,20.8
72715000,2010-05-04 08:30:00,149.0,36.8
72715000,2010-08-16 09:15:00,115.0,13.9
72715000,2010-11-18 08:00:00,162.5,29.8
72715000,2011-02-26 08:00:00,176.5,45.8
72715000,2011-07-08 10:00:00,162.0,30.4
72715000,2011-08-30 10:30:00,202.0,81.5
72715000,2011-11-20 11:00:00,126.0,8.7
72715000,2012-03-25 11:15:00,134.0,2.99
72715000,2012-05-26 10:50:00,148.0,14.2
72715000,2012-08-23 09:35:00,138.0,6.607
72715000,2012-11-20 09:17:00,123.0,3.527
72715000,2013-03-05 15:15:00,134.0,6.683
72715000,2013-11-05 13:27:00,79.0,9.187
