cota_cm,cota_m,vazao_m3s,rating_curve_id,segment_number,vigencia_inicio,vigencia_fin,coeficiente_a,coeficiente_h0_cm,coeficiente_n
1372.0,13.72,25733.885,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1373.0,13.73,25769.384,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1374.0,13.74,25804.907,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1375.0,13.75,25840.452,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1376.0,13.76,25876.02,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1377.0,13.77,25911.612,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1378.0,13.78,25947.227,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1379.0,13.79,25982.864,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1380.0,13.8,26018.525,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1381.0,13.81,26054.209,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1382.0,13.82,26089.916,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1383.0,13.83,26125.646,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1384.0,13.84,26161.399,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1385.0,13.85,26197.175,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1386.0,13.86,26232.974,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1387.0,13.87,26268.796,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1388.0,13.88,26304.641,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1389.0,13.89,26340.51,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1390.0,13.9,26376.401,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1391.0,13.91,26412.315,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1392.0,13.92,26448.253,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1393.0,13.93,26484.213,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1394.0,13.94,26520.197,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1395.0,13.95,26556.204,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1396.0,13.96,26592.233,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1397.0,13.97,26628.286,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1398.0,13.98,26664.362,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1399.0,13.99,26700.461,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1400.0,14.0,26736.582,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1401.0,14.01,26772.727,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1402.0,14.02,26808.895,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1403.0,14.03,26845.086,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1404.0,14.04,26881.3,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1405.0,14.05,26917.537,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1406.0,14.06,26953.797,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1407.0,14.07,26990.08,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1408.0,14.08,27026.386,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1409.0,14.09,27062.715,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1410.0,14.1,27099.067,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1411.0,14.11,27135.443,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1412.0,14.12,27171.841,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1413.0,14.13,27208.262,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1414.0,14.14,27244.706,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1415.0,14.15,27281.173,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1416.0,14.16,27317.664,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1417.0,14.17,27354.177,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1418.0,14.18,27390.713,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1419.0,14.19,27427.272,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1420.0,14.2,27463.854,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1421.0,14.21,27500.46,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1422.0,14.22,27537.088,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1423.0,14.23,27573.739,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1424.0,14.24,27610.413,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1425.0,14.25,27647.111,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1426.0,14.26,27683.831,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1427.0,14.27,27720.574,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1428.0,14.28,27757.34,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1429.0,14.29,27794.129,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1430.0,14.3,27830.941,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1431.0,14.31,27867.777,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1432.0,14.32,27904.635,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1433.0,14.33,27941.516,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1434.0,14.34,27978.42,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1435.0,14.35,28015.347,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1436.0,14.36,28052.297,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1437.0,14.37,28089.27,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1438.0,14.38,28126.266,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1439.0,14.39,28163.285,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1440.0,14.4,28200.327,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1441.0,14.41,28237.392,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1442.0,14.42,28274.48,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1443.0,14.43,28311.591,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1444.0,14.44,28348.724,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1445.0,14.45,28385.881,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1446.0,14.46,28423.061,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1447.0,14.47,28460.263,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1448.0,14.48,28497.489,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1449.0,14.49,28534.738,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1450.0,14.5,28572.009,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1451.0,14.51,28609.304,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1452.0,14.52,28646.621,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1453.0,14.53,28683.961,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1454.0,14.54,28721.325,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1455.0,14.55,28758.711,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1456.0,14.56,28796.12,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1457.0,14.57,28833.552,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1458.0,14.58,28871.007,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1459.0,14.59,28908.485,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1460.0,14.6,28945.986,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1461.0,14.61,28983.51,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1462.0,14.62,29021.057,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1463.0,14.63,29058.627,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1464.0,14.64,29096.219,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1465.0,14.65,29133.835,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1466.0,14.66,29171.473,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1467.0,14.67,29209.135,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1468.0,14.68,29246.819,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1469.0,14.69,29284.527,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1470.0,14.7,29322.257,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1471.0,14.71,29360.01,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1472.0,14.72,29397.786,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1473.0,14.73,29435.585,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1474.0,14.74,29473.407,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1475.0,14.75,29511.251,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1476.0,14.76,29549.119,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1477.0,14.77,29587.01,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1478.0,14.78,29624.923,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1479.0,14.79,29662.86,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1480.0,14.8,29700.819,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1481.0,14.81,29738.801,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1482.0,14.82,29776.806,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1483.0,14.83,29814.834,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1484.0,14.84,29852.885,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1485.0,14.85,29890.959,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1486.0,14.86,29929.055,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1487.0,14.87,29967.175,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1488.0,14.88,30005.317,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1489.0,14.89,30043.483,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1490.0,14.9,30081.671,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1491.0,14.91,30119.882,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1492.0,14.92,30158.116,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1493.0,14.93,30196.373,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1494.0,14.94,30234.653,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1495.0,14.95,30272.955,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1496.0,14.96,30311.281,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1497.0,14.97,30349.629,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1498.0,14.98,30388.0,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1499.0,14.99,30426.394,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1500.0,15.0,30464.811,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1501.0,15.01,30503.251,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1502.0,15.02,30541.714,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1503.0,15.03,30580.199,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1504.0,15.04,30618.708,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1505.0,15.05,30657.239,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1506.0,15.06,30695.793,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1507.0,15.07,30734.37,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1508.0,15.08,30772.97,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1509.0,15.09,30811.593,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1510.0,15.1,30850.238,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1511.0,15.11,30888.907,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1512.0,15.12,30927.598,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1513.0,15.13,30966.312,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1514.0,15.14,31005.049,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1515.0,15.15,31043.809,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1516.0,15.16,31082.592,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1517.0,15.17,31121.397,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1518.0,15.18,31160.225,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1519.0,15.19,31199.077,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
1520.0,15.2,31237.951,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
